User,Store,Product,Size,Transaction_Date,WeekDay,Price
10024,Spar,7004,S,2018-08-23,Thursday,2.58
10024,Spar,7008,L,2019-07-11,Thursday,6.28
10024,Spar,7001,S,2019-02-23,Saturday,3.35
10024,Spar,7013,S,2019-02-23,Saturday,1.33
10024,Spar,7004,S,2019-02-23,Saturday,2.08
10024,Aldi,7011,M,2018-08-03,Friday,5.64
10024,Spar,7000,L,2019-07-11,Thursday,6.22
10024,Spar,7014,L,2019-07-11,Thursday,7.63
10024,Aldi,7008,L,2019-04-15,Monday,6.7
10024,Aldi,7000,L,2019-04-15,Monday,8.21
10024,Spar,7015,S,2018-09-12,Wednesday,1.29
10024,Aldi,7013,M,2019-07-23,Tuesday,5.43
10024,Spar,7013,S,2019-09-13,Friday,2.42
10024,Spar,7003,S,2019-09-13,Friday,3.77
10024,M&S,7013,S,2019-01-12,Saturday,2.24
10024,Spar,7014,L,2019-08-14,Wednesday,7.96
10024,Spar,7007,S,2019-09-13,Friday,3.33
10024,Spar,7015,L,2019-06-09,Sunday,6.66
10024,M&S,7011,S,2019-01-12,Saturday,3.15
10024,Spar,7001,L,2018-08-10,Friday,6.65
10024,M&S,7004,S,2019-01-12,Saturday,2.97
10024,Spar,7013,S,2018-12-29,Saturday,1.52
10024,Aldi,7012,S,2019-09-18,Wednesday,2.12
10024,Spar,7012,L,2019-03-14,Thursday,6.22
10024,Spar,7008,L,2018-08-10,Friday,6.46
10024,Spar,7004,L,2019-03-14,Thursday,7.65
10024,Spar,7011,S,2018-11-10,Saturday,2.73
10024,Aldi,7004,S,2019-08-16,Friday,1.23
10024,Aldi,7007,S,2019-09-18,Wednesday,0.97
10024,Spar,7003,S,2018-11-10,Saturday,1.04
10024,Spar,7013,M,2019-02-27,Wednesday,4.34
10024,Aldi,7014,M,2019-07-23,Tuesday,5.73
10024,Spar,7001,L,2019-03-14,Thursday,7.24
10024,Tesco,7011,M,2019-04-03,Wednesday,5.2
10024,Spar,7002,L,2019-03-14,Thursday,6.3
10024,Tesco,7007,L,2019-03-28,Thursday,8.14
10024,Spar,7015,L,2019-03-14,Thursday,8.15
10024,Spar,7014,L,2019-03-14,Thursday,6.81
10024,Aldi,7000,S,2019-08-16,Friday,3.26
10024,Aldi,7011,M,2019-07-23,Tuesday,4.64
10024,Tesco,7014,M,2019-04-03,Wednesday,4.32
10024,Aldi,7006,S,2019-08-16,Friday,1.28
10024,Aldi,7000,M,2019-07-23,Tuesday,4.31
10024,Aldi,7015,S,2019-08-16,Friday,3.64
10024,Tesco,7004,M,2019-04-03,Wednesday,5.1
10024,Tesco,7007,M,2019-04-03,Wednesday,5.63
10024,Aldi,7012,M,2019-07-23,Tuesday,4.86
10024,Spar,7014,M,2019-02-27,Wednesday,5.0
10024,Spar,7009,M,2019-02-27,Wednesday,5.66
10024,Tesco,7000,L,2018-09-18,Tuesday,8.23
10024,Spar,7005,S,2019-05-15,Wednesday,1.1
10024,Spar,7001,L,2018-10-17,Wednesday,6.67
10024,Spar,7002,L,2018-10-17,Wednesday,8.3
10024,Tesco,7003,L,2019-03-28,Thursday,6.65
10024,Spar,7015,L,2019-08-31,Saturday,6.18
10024,Tesco,7004,L,2018-09-18,Tuesday,7.51
10024,Spar,7009,M,2018-10-25,Thursday,4.22
10024,Spar,7006,L,2018-12-22,Saturday,7.78
10024,Spar,7014,L,2019-09-13,Friday,7.13
10024,Spar,7003,L,2018-10-17,Wednesday,7.71
10024,Spar,7006,M,2019-04-02,Tuesday,4.9
10024,Spar,7008,L,2019-09-13,Friday,7.06
10024,Spar,7003,M,2019-04-02,Tuesday,4.46
10024,Spar,7011,L,2018-10-17,Wednesday,6.69
10024,Lidl,7002,S,2019-10-15,Tuesday,1.22
10024,Spar,7008,M,2019-04-02,Tuesday,5.69
10024,Spar,7007,M,2018-10-25,Thursday,5.68
10024,Spar,7004,L,2019-08-14,Wednesday,6.33
10024,Spar,7002,L,2018-12-22,Saturday,7.06
10024,Spar,7003,M,2019-02-27,Wednesday,4.48
10024,Spar,7012,L,2019-09-13,Friday,8.29
10024,Spar,7004,S,2019-05-15,Wednesday,1.81
10024,Tesco,7015,M,2019-04-03,Wednesday,5.28
10024,Spar,7011,L,2019-09-13,Friday,7.52
10024,Tesco,7005,M,2019-04-03,Wednesday,4.38
10024,Spar,7012,L,2018-08-10,Friday,7.23
10024,Tesco,7003,L,2018-09-18,Tuesday,7.3
10024,Aldi,7009,S,2019-09-18,Wednesday,1.73
10024,Lidl,7005,L,2019-07-09,Tuesday,6.24
10024,Aldi,7013,S,2019-09-18,Wednesday,3.56
10024,Spar,7004,L,2019-06-09,Sunday,6.31
10024,Spar,7003,S,2019-05-15,Wednesday,3.46
10024,Spar,7011,S,2019-05-15,Wednesday,1.84
10024,Tesco,7007,L,2018-09-18,Tuesday,7.71
10024,Spar,7015,L,2018-12-22,Saturday,8.03
10024,Spar,7005,L,2018-12-22,Saturday,7.13
10024,Spar,7014,L,2019-06-09,Sunday,7.51
10024,Lidl,7000,L,2019-07-09,Tuesday,7.98
10024,Spar,7001,L,2019-08-14,Wednesday,8.38
10024,Spar,7006,L,2019-08-14,Wednesday,7.97
10024,Spar,7006,L,2018-12-25,Tuesday,6.64
10024,Spar,7013,M,2018-10-25,Thursday,5.68
10024,Tesco,7013,M,2019-07-21,Sunday,4.34
10024,Tesco,7005,M,2019-07-21,Sunday,4.32
10024,Tesco,7001,M,2019-07-21,Sunday,5.61
10024,Lidl,7002,L,2019-07-09,Tuesday,6.95
10024,Spar,7002,L,2018-12-25,Tuesday,7.86
10024,Spar,7011,L,2018-12-25,Tuesday,7.83
10024,M&S,7007,M,2018-07-19,Thursday,5.39
10024,Spar,7012,L,2019-07-02,Tuesday,8.05
10024,Tesco,7009,M,2019-07-21,Sunday,5.73
10024,Spar,7005,S,2019-10-04,Friday,3.02
10024,Spar,7001,M,2019-02-10,Sunday,5.08
10024,Spar,7002,L,2019-09-15,Sunday,6.36
10024,Spar,7013,S,2019-11-05,Tuesday,1.95
10024,Spar,7009,M,2019-02-10,Sunday,5.3
10024,Tesco,7014,M,2019-07-21,Sunday,4.75
10024,Tesco,7011,M,2019-07-21,Sunday,5.62
10024,Spar,7012,L,2018-12-25,Tuesday,6.54
10024,M&S,7014,M,2018-07-19,Thursday,5.78
10024,M&S,7003,M,2018-07-19,Thursday,5.12
10024,Spar,7002,L,2019-07-02,Tuesday,8.12
10024,Spar,7014,M,2019-02-10,Sunday,5.46
10024,Spar,7008,L,2018-12-11,Tuesday,7.68
10024,Spar,7012,L,2018-12-11,Tuesday,6.76
10024,Spar,7004,S,2019-09-13,Friday,0.89
10024,Spar,7005,L,2019-07-02,Tuesday,8.11
10024,Tesco,7000,M,2019-07-21,Sunday,4.67
10024,Spar,7015,M,2019-02-10,Sunday,4.51
10024,Spar,7001,S,2018-11-10,Saturday,3.67
10024,Spar,7014,L,2018-12-25,Tuesday,7.51
10024,Spar,7004,L,2018-12-25,Tuesday,7.54
10024,M&S,7001,M,2018-07-19,Thursday,4.35
10024,M&S,7000,M,2018-07-19,Thursday,5.26
10024,M&S,7008,M,2018-07-19,Thursday,5.63
10024,M&S,7009,M,2018-07-19,Thursday,4.36
10024,Spar,7011,L,2019-07-02,Tuesday,7.91
10024,Spar,7011,M,2019-04-02,Tuesday,4.58
10024,Spar,7004,S,2018-12-11,Tuesday,3.39
10024,Lidl,7007,S,2019-08-11,Sunday,2.0
10024,Spar,7002,L,2019-06-09,Sunday,7.05
10024,Spar,7002,L,2018-08-10,Friday,8.09
10024,Spar,7009,M,2019-08-31,Saturday,4.5
10024,Spar,7000,M,2019-08-31,Saturday,5.4
10024,Spar,7006,M,2019-08-31,Saturday,5.02
10024,Spar,7011,S,2019-06-12,Wednesday,2.47
10024,Spar,7005,L,2019-06-09,Sunday,6.92
10024,Spar,7000,M,2018-08-10,Friday,5.4
10024,Spar,7005,S,2018-11-10,Saturday,3.02
10024,Spar,7001,L,2019-06-09,Sunday,7.48
10024,Spar,7012,L,2019-08-14,Wednesday,7.99
10024,Aldi,7008,M,2019-07-23,Tuesday,5.1
10024,Spar,7002,L,2019-08-14,Wednesday,6.46
10024,Spar,7013,M,2018-08-10,Friday,5.52
10024,Spar,7011,M,2018-08-10,Friday,4.27
10024,Tesco,7002,L,2019-03-28,Thursday,6.95
10024,Spar,7005,L,2018-08-10,Friday,6.27
10024,Tesco,7012,M,2019-07-21,Sunday,4.51
10024,Spar,7015,L,2019-08-14,Wednesday,7.55
10024,Spar,7014,M,2018-08-10,Friday,4.98
10024,Spar,7013,L,2019-07-02,Tuesday,7.32
10024,Spar,7000,M,2019-02-10,Sunday,4.18
10024,Tesco,7012,S,2019-05-02,Thursday,1.27
10024,Tesco,7008,S,2019-05-02,Thursday,0.96
10024,Spar,7015,S,2019-10-04,Friday,0.88
10024,Tesco,7006,S,2019-05-02,Thursday,2.5
10024,Tesco,7005,M,2019-02-11,Monday,4.28
10024,Spar,7008,L,2019-06-09,Sunday,6.33
10024,Tesco,7001,M,2019-02-11,Monday,4.3
10024,Tesco,7004,M,2019-02-11,Monday,5.84
10024,Tesco,7011,M,2019-02-11,Monday,4.45
10024,Spar,7011,S,2019-11-05,Tuesday,2.35
10024,Spar,7004,S,2019-11-05,Tuesday,2.51
10024,Spar,7009,M,2018-10-17,Wednesday,4.44
10024,Spar,7009,M,2018-08-10,Friday,5.09
10024,Spar,7003,M,2019-08-31,Saturday,5.87
10024,Tesco,7014,M,2019-02-11,Monday,4.87
10024,Spar,7009,M,2019-04-02,Tuesday,5.88
10024,Spar,7014,M,2019-04-02,Tuesday,5.27
10024,Tesco,7013,S,2019-05-02,Thursday,2.13
10024,Aldi,7009,S,2019-04-15,Monday,3.18
10024,Aldi,7015,S,2019-04-15,Monday,3.15
10024,Spar,7015,L,2019-05-30,Thursday,6.78
10024,Tesco,7005,L,2019-03-18,Monday,6.47
10024,Spar,7009,M,2018-07-25,Wednesday,5.27
10024,Spar,7001,M,2018-07-25,Wednesday,5.47
10024,Spar,7008,M,2018-07-25,Wednesday,4.15
10024,Aldi,7003,L,2019-08-16,Friday,6.5
10024,Spar,7000,M,2018-07-25,Wednesday,5.82
10024,Spar,7012,L,2019-05-30,Thursday,6.41
10024,Spar,7007,S,2019-10-04,Friday,0.63
10024,Spar,7002,L,2018-10-25,Thursday,8.16
10024,Tesco,7003,L,2019-03-18,Monday,8.04
10024,Tesco,7008,S,2018-09-14,Friday,1.8
10024,Tesco,7014,L,2019-03-18,Monday,6.11
10024,Spar,7006,L,2018-10-25,Thursday,7.45
10024,Tesco,7001,L,2019-03-18,Monday,8.09
10024,Tesco,7000,S,2018-09-14,Friday,3.06
10024,Spar,7015,M,2019-10-21,Monday,4.45
10024,Spar,7007,L,2018-10-17,Wednesday,8.18
10024,Spar,7014,M,2019-02-14,Thursday,5.64
10024,Spar,7009,M,2019-02-14,Thursday,5.18
10024,Tesco,7002,S,2018-09-04,Tuesday,2.7
10024,Spar,7011,S,2019-11-03,Sunday,3.59
10024,Spar,7004,S,2019-11-03,Sunday,1.66
10024,Spar,7011,S,2019-08-04,Sunday,1.99
10024,Spar,7000,S,2019-11-03,Sunday,1.22
10024,Lidl,7001,S,2019-10-15,Tuesday,3.59
10024,Spar,7009,M,2018-12-19,Wednesday,5.45
10024,Spar,7015,S,2019-09-15,Sunday,2.13
10024,Spar,7006,M,2018-07-25,Wednesday,5.75
10024,M&S,7001,L,2018-11-25,Sunday,6.61
10024,Tesco,7014,S,2018-09-04,Tuesday,2.94
10024,M&S,7014,L,2018-11-25,Sunday,6.32
10024,Spar,7006,M,2018-12-19,Wednesday,4.29
10024,Aldi,7004,S,2018-11-13,Tuesday,0.92
10024,M&S,7005,L,2018-11-25,Sunday,8.3
10024,Aldi,7004,L,2018-07-31,Tuesday,6.52
10024,Spar,7011,S,2019-01-09,Wednesday,2.21
10024,Tesco,7009,L,2019-03-18,Monday,7.5
10024,Aldi,7001,M,2018-08-30,Thursday,5.33
10024,Spar,7008,M,2019-03-14,Thursday,4.16
10024,Aldi,7007,M,2018-08-30,Thursday,5.26
10024,Tesco,7013,M,2019-03-28,Thursday,4.25
10024,Aldi,7001,L,2019-08-16,Friday,6.59
10024,Spar,7000,M,2019-03-14,Thursday,5.01
10024,Spar,7006,M,2019-03-14,Thursday,4.48
10024,Aldi,7005,M,2018-08-30,Thursday,4.1
10024,Aldi,7008,L,2019-08-16,Friday,7.5
10024,Tesco,7000,S,2019-10-06,Sunday,3.57
10024,Spar,7000,S,2019-09-15,Sunday,3.7
10024,Tesco,7001,M,2018-12-09,Sunday,4.83
10024,Tesco,7002,M,2018-12-09,Sunday,4.63
10024,Spar,7001,S,2019-09-15,Sunday,2.93
10024,Spar,7005,S,2018-09-12,Wednesday,3.29
10024,M&S,7003,L,2018-11-25,Sunday,6.16
10024,Spar,7003,S,2019-08-04,Sunday,1.88
10024,M&S,7004,S,2019-10-29,Tuesday,2.85
10024,Aldi,7015,M,2018-08-30,Thursday,4.31
10024,Tesco,7015,M,2019-03-28,Thursday,5.52
10024,Aldi,7009,S,2018-11-13,Tuesday,2.11
10024,Tesco,7001,S,2018-09-14,Friday,0.77
10024,Spar,7009,M,2018-09-12,Wednesday,5.69
10024,Aldi,7002,S,2019-04-15,Monday,1.42
10024,Tesco,7004,S,2019-10-06,Sunday,1.46
10024,Spar,7005,S,2019-01-09,Wednesday,1.09
10024,Spar,7005,S,2019-08-14,Wednesday,2.17
10024,M&S,7007,S,2019-10-29,Tuesday,3.48
10024,Tesco,7012,S,2018-09-04,Tuesday,1.59
10024,Aldi,7002,L,2019-08-16,Friday,7.54
10024,Spar,7000,L,2018-10-25,Thursday,7.91
10024,Spar,7011,S,2019-08-14,Wednesday,1.55
10024,Tesco,7004,M,2019-03-28,Thursday,5.26
10024,Spar,7007,S,2019-08-14,Wednesday,2.39
10024,Tesco,7011,S,2018-09-04,Tuesday,3.61
10024,Aldi,7005,L,2019-08-16,Friday,6.64
10024,Spar,7001,S,2019-01-09,Wednesday,3.13
10024,Spar,7014,L,2018-12-11,Tuesday,6.2
10024,Spar,7003,M,2019-02-14,Thursday,5.3
10024,Aldi,7011,L,2018-07-31,Tuesday,6.86
10024,Spar,7013,S,2019-03-08,Friday,1.92
10024,Spar,7014,L,2019-08-31,Saturday,7.74
10024,Spar,7004,L,2019-08-31,Saturday,6.74
10024,Spar,7015,M,2019-08-30,Friday,5.44
10024,Spar,7001,M,2019-08-30,Friday,5.08
10024,Aldi,7006,S,2019-06-20,Thursday,1.94
10024,Spar,7012,L,2019-08-31,Saturday,6.15
10024,Spar,7003,M,2019-08-30,Friday,4.81
10024,Spar,7000,M,2019-08-30,Friday,4.74
10024,Spar,7012,L,2018-10-17,Wednesday,6.69
10024,Spar,7011,L,2019-08-31,Saturday,7.93
10024,Spar,7014,M,2019-08-30,Friday,5.25
10024,Tesco,7008,S,2018-09-04,Tuesday,1.17
10024,Spar,7013,L,2019-08-31,Saturday,6.82
10024,Spar,7000,S,2018-12-29,Saturday,2.03
10024,Tesco,7000,S,2018-09-04,Tuesday,1.16
10024,Spar,7009,M,2019-08-30,Friday,4.15
10024,Tesco,7001,S,2018-09-04,Tuesday,3.68
10024,Spar,7003,S,2019-03-08,Friday,3.71
10024,Spar,7004,S,2019-03-08,Friday,1.19
10024,Spar,7002,L,2019-08-31,Saturday,6.52
10024,Spar,7011,L,2018-12-22,Saturday,7.44
10024,Spar,7012,L,2018-12-22,Saturday,8.04
10024,Spar,7005,L,2019-08-31,Saturday,7.74
10024,Tesco,7011,S,2019-05-02,Thursday,2.04
10024,Spar,7001,L,2019-08-31,Saturday,7.03
10024,Spar,7008,M,2018-10-25,Thursday,5.82
10024,Spar,7011,S,2019-03-08,Friday,2.86
10024,Spar,7008,L,2019-08-31,Saturday,7.36
10024,Spar,7015,M,2019-04-02,Tuesday,4.28
10024,Spar,7006,L,2019-09-13,Friday,7.77
10024,Spar,7005,L,2019-09-13,Friday,8.09
10024,Spar,7002,L,2019-09-13,Friday,6.4
10024,Spar,7013,M,2019-08-30,Friday,4.89
10024,Spar,7005,S,2019-03-08,Friday,2.58
10024,Spar,7015,L,2019-09-13,Friday,6.94
10024,Spar,7006,S,2018-12-29,Saturday,1.03
10024,Spar,7014,L,2019-09-11,Wednesday,8.06
10024,Spar,7015,L,2018-08-10,Friday,7.36
10024,Aldi,7013,S,2018-11-13,Tuesday,2.6
10024,Spar,7011,M,2018-12-19,Wednesday,4.5
10024,Spar,7014,L,2018-10-17,Wednesday,6.68
10024,Spar,7003,M,2018-12-19,Wednesday,4.38
10024,Aldi,7008,L,2018-07-31,Tuesday,7.49
10024,Aldi,7005,L,2018-07-31,Tuesday,7.05
10024,Aldi,7002,L,2018-07-31,Tuesday,7.51
10024,Aldi,7003,L,2018-07-31,Tuesday,7.54
10024,Aldi,7005,L,2018-11-24,Saturday,7.42
10024,Spar,7006,M,2019-02-14,Thursday,5.13
10024,Spar,7015,L,2019-09-11,Wednesday,8.29
10024,Spar,7002,L,2019-09-11,Wednesday,7.3
10024,Spar,7000,L,2019-09-11,Wednesday,6.91
10024,Spar,7008,L,2019-09-11,Wednesday,6.97
10024,Spar,7012,L,2019-09-11,Wednesday,7.42
10024,Spar,7007,L,2019-09-11,Wednesday,7.61
10024,Spar,7004,L,2019-09-11,Wednesday,6.91
10024,Tesco,7005,S,2018-09-04,Tuesday,3.02
10024,Aldi,7003,L,2018-11-24,Saturday,7.84
10024,Aldi,7000,L,2018-11-24,Saturday,8.26
10024,Spar,7015,S,2018-12-29,Saturday,1.35
10024,Spar,7001,M,2018-10-25,Thursday,5.74
10024,Aldi,7014,L,2018-11-24,Saturday,6.86
10024,Aldi,7005,S,2018-11-13,Tuesday,3.04
10024,Aldi,7007,S,2019-06-20,Thursday,1.55
10024,Lidl,7012,S,2019-10-15,Tuesday,3.77
10024,Tesco,7012,M,2019-06-04,Tuesday,4.98
10024,Spar,7002,L,2019-05-30,Thursday,6.22
10024,Aldi,7008,L,2018-11-24,Saturday,6.36
10024,Aldi,7015,S,2018-11-13,Tuesday,1.87
10024,Lidl,7004,S,2019-10-15,Tuesday,2.22
10024,Lidl,7009,S,2019-10-15,Tuesday,3.17
10024,Spar,7008,L,2018-10-17,Wednesday,6.85
10024,Spar,7001,S,2019-08-04,Sunday,1.48
10024,Spar,7005,S,2018-12-29,Saturday,1.94
10024,Spar,7005,S,2019-08-04,Sunday,1.64
10024,Spar,7007,S,2018-12-29,Saturday,1.52
10024,Aldi,7006,S,2018-11-13,Tuesday,2.39
10024,Spar,7008,M,2018-09-12,Wednesday,5.56
10024,Tesco,7000,L,2018-08-14,Tuesday,8.22
10024,Tesco,7008,S,2018-12-17,Monday,2.68
10024,Aldi,7012,S,2019-05-24,Friday,0.85
10024,Aldi,7013,S,2019-05-24,Friday,2.39
10024,Tesco,7007,L,2019-10-01,Tuesday,7.53
10024,Lidl,7014,S,2019-07-29,Monday,3.77
10024,Spar,7006,M,2019-09-15,Sunday,5.7
10024,Aldi,7015,S,2019-05-24,Friday,3.6
10024,Spar,7013,L,2019-06-24,Monday,7.15
10024,Aldi,7008,L,2019-05-24,Friday,6.54
10024,Tesco,7015,M,2019-10-01,Tuesday,4.7
10024,Tesco,7014,L,2019-10-01,Tuesday,8.06
10024,Tesco,7002,M,2019-10-01,Tuesday,4.56
10024,Aldi,7006,S,2019-05-24,Friday,1.56
10024,Spar,7008,L,2018-09-06,Thursday,7.61
10024,M&S,7009,M,2019-05-07,Tuesday,4.22
10024,M&S,7008,M,2019-05-07,Tuesday,5.23
10024,Aldi,7002,L,2019-05-24,Friday,7.0
10024,Spar,7009,M,2019-09-15,Sunday,4.47
10024,Spar,7015,L,2018-10-11,Thursday,7.54
10024,M&S,7013,M,2019-05-07,Tuesday,5.08
10024,Spar,7002,L,2018-10-11,Thursday,7.14
10024,Spar,7005,L,2018-10-11,Thursday,7.91
10024,Tesco,7005,M,2019-10-01,Tuesday,4.15
10024,Aldi,7009,S,2019-05-24,Friday,1.78
10024,Spar,7006,S,2019-05-30,Thursday,2.77
10024,Spar,7006,L,2018-10-11,Thursday,7.18
10024,Spar,7006,L,2018-09-06,Thursday,7.29
10024,Spar,7005,L,2018-09-06,Thursday,6.8
10024,Aldi,7003,L,2018-07-08,Sunday,7.74
10024,Spar,7003,L,2019-06-24,Monday,7.75
10024,Spar,7009,M,2019-06-15,Saturday,4.65
10024,Aldi,7000,S,2018-07-31,Tuesday,1.44
10024,Lidl,7011,L,2019-06-26,Wednesday,7.29
10024,Spar,7001,L,2018-11-09,Friday,7.44
10024,Tesco,7004,L,2018-09-14,Friday,8.24
10024,Lidl,7007,L,2019-06-26,Wednesday,6.17
10024,Tesco,7000,S,2018-12-09,Sunday,1.47
10024,Tesco,7008,S,2018-12-09,Sunday,1.78
10024,Spar,7007,S,2019-07-14,Sunday,0.94
10024,Spar,7014,L,2018-10-05,Friday,6.43
10024,Tesco,7007,L,2018-09-14,Friday,7.46
10024,Lidl,7004,L,2019-06-26,Wednesday,6.61
10024,Tesco,7003,L,2018-09-14,Friday,6.11
10024,Spar,7001,S,2019-07-02,Tuesday,3.29
10024,Spar,7014,L,2018-11-09,Friday,8.23
10024,Spar,7009,M,2018-09-29,Saturday,5.24
10024,Tesco,7011,M,2018-09-18,Tuesday,5.89
10024,Spar,7003,M,2019-11-05,Tuesday,4.62
10024,Spar,7007,M,2019-11-05,Tuesday,4.52
10024,Lidl,7008,L,2019-06-26,Wednesday,8.35
10024,Aldi,7001,M,2019-01-21,Monday,4.25
10024,Lidl,7005,L,2019-06-26,Wednesday,8.34
10024,Spar,7009,M,2019-01-16,Wednesday,4.84
10024,Aldi,7013,S,2018-07-31,Tuesday,3.01
10024,Aldi,7015,S,2018-07-31,Tuesday,0.96
10024,Spar,7014,M,2019-11-05,Tuesday,5.5
10024,Spar,7006,S,2019-07-14,Sunday,1.27
10024,Spar,7008,M,2019-01-16,Wednesday,5.38
10024,Aldi,7006,S,2018-07-31,Tuesday,0.88
10024,Spar,7009,M,2019-11-05,Tuesday,5.0
10024,Lidl,7014,L,2019-06-26,Wednesday,8.19
10024,Spar,7004,L,2018-10-05,Friday,7.0
10024,Spar,7008,M,2018-09-29,Saturday,4.56
10024,Spar,7001,M,2018-09-29,Saturday,4.53
10024,Spar,7006,S,2019-11-12,Tuesday,3.13
10024,Spar,7014,L,2018-09-06,Thursday,7.82
10024,Spar,7011,L,2019-06-24,Monday,7.1
10024,Spar,7015,M,2019-06-12,Wednesday,4.55
10024,Spar,7006,M,2018-11-16,Friday,4.23
10024,Spar,7007,L,2018-10-11,Thursday,8.08
10024,Spar,7002,L,2018-11-09,Friday,7.85
10024,Aldi,7015,S,2019-06-30,Sunday,1.3
10024,Spar,7004,L,2018-10-11,Thursday,6.87
10024,Spar,7000,M,2019-06-12,Wednesday,4.35
10024,Spar,7008,M,2019-06-15,Saturday,4.4
10024,Aldi,7001,L,2019-06-20,Thursday,6.15
10024,M&S,7014,L,2019-01-12,Saturday,6.37
10024,Lidl,7002,L,2019-06-26,Wednesday,8.39
10024,Spar,7009,M,2019-06-12,Wednesday,5.09
10024,Spar,7014,M,2019-06-12,Wednesday,5.38
10024,Spar,7003,M,2019-06-12,Wednesday,5.32
10024,Spar,7007,M,2019-06-12,Wednesday,5.52
10024,Tesco,7000,L,2018-10-08,Monday,6.12
10024,Spar,7007,S,2019-02-05,Tuesday,2.96
10024,Tesco,7005,L,2018-10-08,Monday,7.56
10024,Tesco,7002,S,2018-10-08,Monday,2.73
10024,Spar,7008,M,2018-11-16,Friday,5.49
10024,Tesco,7015,L,2018-09-14,Friday,7.05
10024,Aldi,7000,L,2019-06-20,Thursday,7.91
10024,Spar,7006,S,2019-07-02,Tuesday,1.75
10024,Spar,7007,S,2019-11-12,Tuesday,3.66
10024,Spar,7006,S,2019-06-06,Thursday,1.33
10024,Spar,7013,M,2019-10-04,Friday,5.75
10024,Tesco,7000,L,2019-10-01,Tuesday,8.03
10024,Spar,7005,S,2019-11-12,Tuesday,2.52
10024,M&S,7002,M,2019-05-07,Tuesday,5.07
10024,M&S,7005,M,2019-05-07,Tuesday,5.45
10024,Tesco,7003,L,2019-10-01,Tuesday,7.49
10024,M&S,7007,M,2019-05-07,Tuesday,5.87
10024,Aldi,7000,M,2019-01-21,Monday,4.67
10024,Aldi,7007,S,2019-06-30,Sunday,2.99
10024,Aldi,7006,S,2019-06-30,Sunday,0.84
10024,Spar,7015,M,2019-09-25,Wednesday,5.18
10024,Spar,7001,M,2019-09-25,Wednesday,4.88
10024,Spar,7002,L,2018-09-06,Thursday,7.22
10024,Spar,7009,M,2019-09-25,Wednesday,5.81
10024,Spar,7008,M,2019-09-25,Wednesday,4.42
10024,Spar,7000,S,2019-06-06,Thursday,0.74
10024,Spar,7000,M,2018-09-29,Saturday,4.78
10024,Aldi,7005,M,2019-01-21,Monday,4.33
10024,Spar,7003,M,2019-06-15,Saturday,4.73
10024,Aldi,7009,M,2019-01-21,Monday,5.11
10024,Aldi,7004,M,2019-01-21,Monday,4.74
10024,Spar,7012,L,2018-09-06,Thursday,6.41
10024,Aldi,7014,M,2019-01-21,Monday,5.25
10024,Tesco,7006,L,2019-10-01,Tuesday,6.9
10024,Spar,7007,L,2018-09-06,Thursday,6.8
10024,Spar,7009,M,2018-11-16,Friday,4.62
10024,Tesco,7001,L,2019-10-01,Tuesday,6.38
10024,Spar,7011,L,2019-02-03,Sunday,7.26
10024,M&S,7002,S,2018-11-25,Sunday,1.34
10024,M&S,7013,S,2018-11-25,Sunday,2.52
10024,Spar,7001,M,2019-06-12,Wednesday,4.13
10024,Aldi,7011,L,2019-05-24,Friday,6.49
10024,Spar,7012,L,2019-01-16,Wednesday,6.84
10024,Spar,7011,M,2019-01-16,Wednesday,4.39
10024,Spar,7015,M,2019-05-15,Wednesday,4.72
10024,Spar,7011,M,2019-11-12,Tuesday,5.32
10024,Spar,7006,M,2019-05-29,Wednesday,4.62
10024,Spar,7014,L,2019-06-15,Saturday,6.86
10024,Spar,7003,L,2018-11-09,Friday,7.96
10024,Spar,7005,L,2018-07-17,Tuesday,6.64
10024,Tesco,7006,L,2018-09-14,Friday,6.25
10024,Aldi,7009,L,2019-02-21,Thursday,7.47
10024,Spar,7004,L,2019-01-09,Wednesday,6.57
10024,Spar,7013,L,2019-05-15,Wednesday,7.03
10024,Spar,7012,L,2019-05-15,Wednesday,7.9
10024,Spar,7011,M,2019-09-21,Saturday,4.34
10024,Spar,7002,L,2019-05-15,Wednesday,7.98
10024,Aldi,7007,S,2019-07-23,Tuesday,2.3
10024,Aldi,7008,L,2019-02-21,Thursday,7.2
10024,Spar,7009,M,2019-05-29,Wednesday,4.25
10024,Spar,7008,L,2019-01-09,Wednesday,7.82
10024,Spar,7003,M,2019-05-29,Wednesday,4.97
10024,Aldi,7001,L,2019-02-21,Thursday,6.82
10024,Spar,7013,M,2019-05-29,Wednesday,4.67
10024,Spar,7012,L,2018-10-11,Thursday,7.95
10024,Spar,7004,S,2019-08-30,Friday,3.54
10024,Spar,7011,L,2018-11-09,Friday,6.26
10024,Spar,7014,M,2018-10-11,Thursday,5.02
10024,Spar,7009,M,2018-10-11,Thursday,4.3
10024,Spar,7014,L,2018-07-17,Tuesday,7.65
10024,Spar,7001,L,2018-07-17,Tuesday,7.83
10024,Spar,7014,L,2019-01-09,Wednesday,8.16
10024,Tesco,7002,S,2019-03-18,Monday,3.8
10024,Spar,7002,L,2019-06-15,Saturday,7.46
10024,Spar,7007,M,2019-09-21,Saturday,4.52
10024,Spar,7013,S,2018-10-05,Friday,0.76
10024,Aldi,7013,M,2019-06-20,Thursday,4.38
10024,Aldi,7003,L,2019-02-21,Thursday,6.31
